 Iter      Position             C_O2             C_OH             C_Na             C_Cl              Phi          Flux_OH          Flux_Cl          Flux_Na          Flux_O2
    0       1.80000   2.00000000E-04   0.00000000E+00   1.00000000E+00   1.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
    0       1.86000   2.00000000E-04   0.00000000E+00   1.00000000E+00   1.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
    0       1.92000   2.00000000E-04   0.00000000E+00   1.00000000E+00   1.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
    0       1.98000   2.00000000E-04   0.00000000E+00   1.00000000E+00   1.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
    0       2.04000   2.00000000E-04   0.00000000E+00   1.00000000E+00   1.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
    0       2.10000   2.00000000E-04   0.00000000E+00   1.00000000E+00   1.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
    0       2.16000   2.00000000E-04   0.00000000E+00   1.00000000E+00   1.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
    0       2.22000   2.00000000E-04   0.00000000E+00   1.00000000E+00   1.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
    0       2.28000   2.00000000E-04   0.00000000E+00   1.00000000E+00   1.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
    0       2.34000   2.00000000E-04   0.00000000E+00   1.00000000E+00   1.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
    0       2.40000   2.00000000E-04   0.00000000E+00   1.00000000E+00   1.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
    0       2.46000   2.00000000E-04   0.00000000E+00   1.00000000E+00   1.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
    0       2.52000   2.00000000E-04   0.00000000E+00   1.00000000E+00   1.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
    0       2.58000   2.00000000E-04   0.00000000E+00   1.00000000E+00   1.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
    0       2.64000   2.00000000E-04   0.00000000E+00   1.00000000E+00   1.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
    0       2.70000   2.00000000E-04   0.00000000E+00   1.00000000E+00   1.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
    0       2.76000   2.00000000E-04   0.00000000E+00   1.00000000E+00   1.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
    0       2.82000   2.00000000E-04   0.00000000E+00   1.00000000E+00   1.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
    0       2.88000   2.00000000E-04   0.00000000E+00   1.00000000E+00   1.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
    0       2.94000   2.00000000E-04   0.00000000E+00   1.00000000E+00   1.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
    0       3.00000   2.00000000E-04   0.00000000E+00   1.00000000E+00   1.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
    0       3.06000   2.00000000E-04   0.00000000E+00   1.00000000E+00   1.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
    0       3.12000   2.00000000E-04   0.00000000E+00   1.00000000E+00   1.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
    0       3.18000   2.00000000E-04   0.00000000E+00   1.00000000E+00   1.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
    0       3.24000   2.00000000E-04   0.00000000E+00   1.00000000E+00   1.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
    0       3.30000   2.00000000E-04   0.00000000E+00   1.00000000E+00   1.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
    0       3.36000   2.00000000E-04   0.00000000E+00   1.00000000E+00   1.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
    0       3.42000   2.00000000E-04   0.00000000E+00   1.00000000E+00   1.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
    0       3.48000   2.00000000E-04   0.00000000E+00   1.00000000E+00   1.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
    0       3.54000   2.00000000E-04   0.00000000E+00   1.00000000E+00   1.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
    0       3.60000   2.00000000E-04   0.00000000E+00   1.00000000E+00   1.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
    0       3.66000   2.00000000E-04   0.00000000E+00   1.00000000E+00   1.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
    0       3.72000   2.00000000E-04   0.00000000E+00   1.00000000E+00   1.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
    0       3.78000   2.00000000E-04   0.00000000E+00   1.00000000E+00   1.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
    0       3.84000   2.00000000E-04   0.00000000E+00   1.00000000E+00   1.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
    0       3.90000   2.00000000E-04   0.00000000E+00   1.00000000E+00   1.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
    0       3.96000   2.00000000E-04   0.00000000E+00   1.00000000E+00   1.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
    0       4.02000   2.00000000E-04   0.00000000E+00   1.00000000E+00   1.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
    0       4.08000   2.00000000E-04   0.00000000E+00   1.00000000E+00   1.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
    0       4.14000   2.00000000E-04   0.00000000E+00   1.00000000E+00   1.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
    0       4.20000   2.00000000E-04   0.00000000E+00   1.00000000E+00   1.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
    0       4.26000   2.00000000E-04   0.00000000E+00   1.00000000E+00   1.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
    0       4.32000   2.00000000E-04   0.00000000E+00   1.00000000E+00   1.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
    0       4.38000   2.00000000E-04   0.00000000E+00   1.00000000E+00   1.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
    0       4.44000   2.00000000E-04   0.00000000E+00   1.00000000E+00   1.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
    0       4.50000   2.00000000E-04   0.00000000E+00   1.00000000E+00   1.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
    0       4.56000   2.00000000E-04   0.00000000E+00   1.00000000E+00   1.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
    0       4.62000   2.00000000E-04   0.00000000E+00   1.00000000E+00   1.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
    0       4.68000   2.00000000E-04   0.00000000E+00   1.00000000E+00   1.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
    0       4.74000   2.00000000E-04   0.00000000E+00   1.00000000E+00   1.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
    0       4.80000   2.00000000E-04   0.00000000E+00   1.00000000E+00   1.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
    0       4.86000   2.00000000E-04   0.00000000E+00   1.00000000E+00   1.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
    0       4.92000   2.00000000E-04   0.00000000E+00   1.00000000E+00   1.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
    0       4.98000   2.00000000E-04   0.00000000E+00   1.00000000E+00   1.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
    0       5.04000   2.00000000E-04   0.00000000E+00   1.00000000E+00   1.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
    0       5.10000   2.00000000E-04   0.00000000E+00   1.00000000E+00   1.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
    0       5.16000   2.00000000E-04   0.00000000E+00   1.00000000E+00   1.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
    0       5.22000   2.00000000E-04   0.00000000E+00   1.00000000E+00   1.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
    0       5.28000   2.00000000E-04   0.00000000E+00   1.00000000E+00   1.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
    0       5.34000   2.00000000E-04   0.00000000E+00   1.00000000E+00   1.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
    0       5.40000   2.00000000E-04   0.00000000E+00   1.00000000E+00   1.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
    0       5.46000   2.00000000E-04   0.00000000E+00   1.00000000E+00   1.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
    0       5.52000   2.00000000E-04   0.00000000E+00   1.00000000E+00   1.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
    0       5.58000   2.00000000E-04   0.00000000E+00   1.00000000E+00   1.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
    0       5.64000   2.00000000E-04   0.00000000E+00   1.00000000E+00   1.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
    0       5.70000   2.00000000E-04   0.00000000E+00   1.00000000E+00   1.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
    0       5.76000   2.00000000E-04   0.00000000E+00   1.00000000E+00   1.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
    0       5.82000   2.00000000E-04   0.00000000E+00   1.00000000E+00   1.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
    0       5.88000   2.00000000E-04   0.00000000E+00   1.00000000E+00   1.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
    0       5.94000   2.00000000E-04   0.00000000E+00   1.00000000E+00   1.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
    0       6.00000   2.00000000E-04   0.00000000E+00   1.00000000E+00   1.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
    1       0.00000   1.80000000E-04   5.06257512E-05   1.00466099E+00   1.00461036E+00   1.11142101E+13   1.61828185E-06   0.00000000E+00   0.00000000E+00  -4.04570463E-07
    1       0.06000   1.81348406E-04   4.85939152E-05   1.00650082E+00   1.00645223E+00   8.33641166E+12   1.59116469E-06  -6.60106050E+13   4.33357023E+13  -4.05283097E-07
    1       0.12000   1.82699185E-04   4.65964140E-05   1.00209772E+00   1.00204684E+00   3.01640469E+09   1.60956977E-06  -2.71843100E-08   2.67498250E-05  -3.98734386E-07
    1       0.18000   1.84003977E-04   4.45179705E-05   1.00200461E+00   1.00196433E+00   3.77297904E+09   1.57353898E-06  -5.99298711E+09   3.93437244E+09  -3.93799547E-07
    1       0.24000   1.85321887E-04   4.25767140E-05   9.99824319E-01   9.99781632E-01   2.00763890E+09   1.58944962E-06  -1.47132048E-05  -1.40856100E-05  -3.83653090E-07
    1       0.30000   1.86572598E-04   4.06907079E-05   1.00893783E+00   1.00889683E+00   1.42413628E+09   1.57559272E-06   1.98087814E+09  -1.30043870E+09  -3.71666726E-07
    1       0.36000   1.87797187E-04   3.85868100E-05   9.99855228E-01   9.99818333E-01   2.34106897E+09   1.54631552E-06  -1.07120485E-05  -9.34460031E-06  -3.56893086E-07
    1       0.42000   1.88942191E-04   3.66829703E-05   1.01676214E+00   1.01672489E+00   2.96861674E+09   1.51010683E-06  -1.35571092E+09   8.90018884E+08  -3.40841140E-07
    1       0.48000   1.90070933E-04   3.51876592E-05   9.99609590E-01   9.99574846E-01   2.11286978E+09   1.49011552E-06  -2.43760987E-05  -2.68635245E-05  -3.23326994E-07
    1       0.54000   1.91094691E-04   3.29294599E-05   1.01323051E+00   1.01320303E+00   2.86415411E+09   1.44667062E-06  -1.19021676E+09   7.81372614E+08  -3.03605524E-07
    1       0.60000   1.92094538E-04   3.15396705E-05   9.99845896E-01   9.99815566E-01   1.91252729E+09   1.41952854E-06  -1.48857348E-05  -1.55852404E-05  -2.83586083E-07
    1       0.66000   1.92980544E-04   2.93753418E-05   1.01055557E+00   1.01052364E+00   2.47310221E+09   1.37038550E-06  -7.01121123E+08   4.60283257E+08  -2.62819807E-07
    1       0.72000   1.93844950E-04   2.84079298E-05   1.00052232E+00   1.00050105E+00   1.79451151E+09   1.33992100E-06  -1.93618672E-06  -3.18389706E-06  -2.41757554E-07
    1       0.78000   1.94590037E-04   2.48124648E-05   1.01383451E+00   1.01380786E+00   2.39777002E+09   1.26248205E-06  -6.23287769E+08   4.09185967E+08  -2.21049930E-07
    1       0.84000   1.95317665E-04   2.46003720E-05   1.00010313E+00   1.00007838E+00   1.68959699E+09   1.24679295E-06  -1.25211668E-05  -1.34523345E-05  -2.00098808E-07
    1       0.90000   1.95930367E-04   2.17899768E-05   1.01414188E+00   1.01412708E+00   1.86941693E+09   1.14561569E-06  -1.58265796E+08   1.03900872E+08  -1.80590949E-07
    1       0.96000   1.96518184E-04   2.13056196E-05   9.99972528E-01   9.99951195E-01   1.66295700E+09   1.15375717E-06  -1.42457667E-05  -1.46894875E-05  -1.61195401E-07
    1       1.02000   1.96996057E-04   1.88930132E-05   1.01612435E+00   1.01610795E+00   1.89857575E+09   1.04712107E-06  -1.80618048E+08   1.18575037E+08  -1.43672712E-07
    1       1.08000   1.97482738E-04   1.73194166E-05   1.00028530E+00   1.00026787E+00   1.63255458E+09   1.03804531E-06   4.00497623E-06   5.60025077E-06  -1.26448962E-07
    1       1.14000   1.97834549E-04   1.61972050E-05   1.01505023E+00   1.01503419E+00   2.31549021E+09   9.46947704E-07  -4.63686780E+08   3.04408546E+08  -1.10908069E-07
    1       1.20000   1.98210574E-04   1.45417628E-05   9.99359841E-01   9.99345246E-01   1.55450480E+09   9.31321606E-07  -3.57680357E-05  -3.47029082E-05  -9.61626808E-08
    1       1.26000   1.98486425E-04   1.44077511E-05   1.01047877E+00   1.01046236E+00   1.10159693E+09   8.78069279E-07   2.75967691E+08  -1.81171702E+08  -8.30233631E-08
    1       1.32000   1.98762615E-04   1.19465946E-05   1.00026660E+00   1.00025461E+00   1.60095688E+09   8.16797787E-07   4.77126021E-06   5.74760067E-06  -7.11065503E-08
    1       1.38000   1.98965030E-04   1.24723644E-05   1.00908507E+00   1.00907482E+00   1.46117790E+08   7.93979643E-07   8.04006379E+08  -5.27827022E+08  -6.04769099E-08
    1       1.44000   1.99174970E-04   9.95362913E-06   9.99774721E-01   9.99764772E-01   1.73629075E+09   7.17320542E-07  -1.59535360E-05  -1.52888458E-05  -5.10139399E-08
    1       1.50000   1.99302820E-04   1.06463524E-05   1.00749818E+00   1.00748676E+00   3.15957938E+08   6.97453851E-07   7.18133605E+08  -4.71451884E+08  -4.28647255E-08
    1       1.56000   1.99457356E-04   8.18624934E-06   1.00019389E+00   1.00018571E+00   1.85717014E+09   6.21876277E-07   4.49276803E-06   4.48520681E-06  -3.55178060E-08
    1       1.62000   1.99535705E-04   9.07483148E-06   1.00962154E+00   1.00961339E+00   5.82547612E+08   6.05710991E-07   5.93915147E+08  -3.89902956E+08  -2.95884498E-08
    1       1.68000   1.99652934E-04   6.65295478E-06   1.00005618E+00   1.00004957E+00   1.95714054E+09   5.32357929E-07  -3.66803073E-06  -3.87823911E-06  -2.41044780E-08
    1       1.74000   1.99696769E-04   7.72345351E-06   1.00900949E+00   1.00900273E+00   5.41987630E+08   5.24524798E-07   6.11439744E+08  -4.01407785E+08  -1.98679761E-08
    1       1.80000   1.99787335E-04   5.32497450E-06   1.00037605E+00   1.00037027E+00   2.06006075E+09   4.49152113E-07   1.68219219E-05   1.67527473E-05  -1.59162419E-08
    1       1.86000   1.99746574E-04   7.25252271E-06   1.00616074E+00   1.00615781E+00   5.19077345E+09   4.08487690E-07  -1.26096836E+09   8.27820766E+08  -1.29365982E-08
    1       1.92000   1.99873771E-04   4.29104892E-06   1.00006966E+00   1.00006539E+00   1.84780904E+09   3.79776486E-07  -4.48745197E-06  -5.40364830E-06  -1.01251707E-08
    1       1.98000   1.99818721E-04   6.21741229E-06   1.00639386E+00   1.00639202E+00   4.82223619E+09   3.44830575E-07  -1.12195587E+09   7.36559610E+08  -8.27582206E-09
    1       2.04000   1.99929392E-04   3.41995627E-06   1.00011377E+00   1.00011036E+00   1.65895652E+09   3.17574036E-07  -1.39959780E-06  -2.42338899E-06  -6.33689794E-09
    1       2.10000   1.99865744E-04   5.34163149E-06   1.00578628E+00   1.00578017E+00   4.54141690E+09   2.87554582E-07  -1.02235454E+09   6.71171732E+08  -5.16180266E-09
    1       2.16000   1.99964529E-04   2.68106255E-06   1.00006763E+00   1.00006499E+00   1.48686933E+09   2.64807101E-07  -5.06417250E-06  -6.21930182E-06  -3.69379509E-09
    1       2.22000   1.99890542E-04   4.63358346E-06   1.00588584E+00   1.00588133E+00   4.43137529E+09   2.35810234E-07  -9.85523705E+08   6.46992432E+08  -2.97828411E-09
    1       2.28000   1.99984039E-04   2.08949260E-06   1.00014355E+00   1.00014144E+00   1.32098168E+09   2.16925221E-07   1.00940617E-06  -2.04317058E-07  -2.23636065E-09
    1       2.34000   1.99905063E-04   4.14245660E-06   1.00647073E+00   1.00646570E+00   4.60214581E+09   1.89891625E-07  -1.03963210E+09   6.82514378E+08  -1.62034844E-09
    1       2.40000   1.99994277E-04   1.59064281E-06   9.99783964E-01   9.99782473E-01   1.14598625E+09   1.73996144E-07  -2.92581792E-05  -3.05247392E-05  -1.35471843E-09
    1       2.46000   1.99920518E-04   3.58594985E-06   1.00622932E+00   1.00622669E+00   4.28186834E+09   1.53157822E-07  -9.43290847E+08   6.19266727E+08  -8.73745560E-10
    1       2.52000   1.99996738E-04   1.21760298E-06   1.00026023E+00   1.00025916E+00   9.87207415E+08   1.41154035E-07   1.30174553E-05   1.17104563E-05  -7.16276570E-10
    1       2.58000   1.99936833E-04   2.91210916E-06   1.00806913E+00   1.00806870E+00   3.49958062E+09   1.23174670E-07  -7.19314887E+08   4.72227391E+08  -4.17836086E-10
    1       2.64000   2.00000654E-04   8.89576067E-07   9.99417892E-01   9.99416982E-01   8.66129188E+08   1.11753645E-07  -6.51244269E-05  -6.64098224E-05  -4.07401179E-10
    1       2.70000   1.99945010E-04   2.58568914E-06   1.00103560E+00   1.00102914E+00   3.39604236E+09   9.65759221E-08  -6.91033897E+08   4.53661032E+08  -5.17378998E-10
    1       2.76000   2.00002766E-04   5.93016356E-07   1.00310672E+00   1.00310606E+00   7.49811341E+08   8.53588147E-08   2.92341209E-04   2.90676412E-04  -1.44996596E-10
    1       2.82000   1.99938222E-04   2.62165195E-06   1.01002621E+00   1.01002495E+00   3.95196029E+09   7.35812768E-08  -8.36205702E+08   5.48965751E+08  -4.58287615E-10
    1       2.88000   2.00005216E-04   3.80674101E-07   1.00008497E+00   1.00008460E+00   6.09057541E+08   6.65545929E-08  -3.87735794E-06  -4.69412827E-06  -1.36308443E-11
    1       2.94000   1.99944404E-04   2.25532320E-06   1.00496742E+00   1.00496573E+00   3.53943569E+09   5.69870761E-08  -7.33015315E+08   4.81221669E+08  -4.18258633E-10
    1       3.00000   2.00007934E-04   2.29894598E-07   9.99636883E-01   9.99636624E-01   4.85673198E+08   5.14628895E-08  -5.52770149E-05  -5.72294783E-05   2.48630814E-10
    1       3.06000   1.99985988E-04   1.23309799E-06   1.00065064E+00   1.00064909E+00   1.76169413E+09   4.58128271E-08  -3.06291955E+08   2.01079463E+08   4.90047767E-11
    1       3.12000   2.00007388E-04   1.13889677E-07   1.00065677E+00   1.00065652E+00   4.34116797E+08   3.86701225E-08   5.73689901E-05   5.55312319E-05   1.94990925E-10
