 Iter      Position             C_O2             C_OH             C_Na             C_Cl              Phi          Flux_OH          Flux_Cl          Flux_Na          Flux_O2
    0       4.50000   2.00000000E-04   0.00000000E+00   1.00000000E+00   1.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
    0       4.65000   2.00000000E-04   0.00000000E+00   1.00000000E+00   1.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
    0       4.80000   2.00000000E-04   0.00000000E+00   1.00000000E+00   1.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
    0       4.95000   2.00000000E-04   0.00000000E+00   1.00000000E+00   1.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
    0       5.10000   2.00000000E-04   0.00000000E+00   1.00000000E+00   1.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
    0       5.25000   2.00000000E-04   0.00000000E+00   1.00000000E+00   1.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
    0       5.40000   2.00000000E-04   0.00000000E+00   1.00000000E+00   1.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
    0       5.55000   2.00000000E-04   0.00000000E+00   1.00000000E+00   1.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
    0       5.70000   2.00000000E-04   0.00000000E+00   1.00000000E+00   1.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
    0       5.85000   2.00000000E-04   0.00000000E+00   1.00000000E+00   1.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
    0       6.00000   2.00000000E-04   0.00000000E+00   1.00000000E+00   1.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00   0.00000000E+00
    1       0.00000   1.80000000E-04   4.99044925E-05   1.00002156E+00   9.99971651E-01  -7.07819493E-06   1.65761478E-06   0.00000000E+00   0.00000000E+00  -4.14403694E-07
    1       0.15000   1.83375630E-04   4.47016137E-05   1.00001897E+00   9.99974267E-01  -7.00954804E-06   1.62972967E-06   1.40955631E-08  -1.37895453E-08  -3.96558559E-07
    1       0.30000   1.86602700E-04   3.95870024E-05   1.00001645E+00   9.99976867E-01  -6.93834177E-06   1.58860565E-06   3.51005924E-08  -3.39085356E-08  -3.70943532E-07
    1       0.45000   1.89551840E-04   3.46444714E-05   1.00001408E+00   9.99979431E-01  -6.86216985E-06   1.52235240E-06   6.96038936E-08  -6.56584821E-08  -3.31851123E-07
    1       0.60000   1.92128021E-04   2.99492961E-05   1.00001188E+00   9.99981935E-01  -6.77891332E-06   1.43420148E-06   1.16718227E-07  -1.06695069E-07  -2.83900158E-07
    1       0.75000   1.94278778E-04   2.55648309E-05   1.00000991E+00   9.99984346E-01  -6.68684125E-06   1.32830329E-06   1.75018278E-07  -1.54293213E-07  -2.32223949E-07
    1       0.90000   1.95994550E-04   2.15400757E-05   1.00000817E+00   9.99986631E-01  -6.58467060E-06   1.20940453E-06   2.42497154E-07  -2.05713094E-07  -1.81584806E-07
    1       1.05000   1.97302165E-04   1.79083345E-05   1.00000666E+00   9.99988755E-01  -6.47158500E-06   1.08249840E-06   3.16633325E-07  -2.58483048E-07  -1.35698365E-07
    1       1.20000   1.98253928E-04   1.46869964E-05   1.00000538E+00   9.99990689E-01  -6.34721825E-06   9.52483025E-07   3.94569741E-07  -3.10562010E-07  -9.68863325E-08
    1       1.35000   1.98915322E-04   1.18783565E-05   1.00000429E+00   9.99992413E-01  -6.21161114E-06   8.23859987E-07   4.73367037E-07  -3.60387752E-07  -6.60680188E-08
    1       1.50000   1.99353960E-04   9.47130489E-06   1.00000339E+00   9.99993917E-01  -6.06515072E-06   7.00497414E-07   5.50271501E-07  -4.06845861E-07  -4.30116286E-08
    1       1.65000   1.99631466E-04   7.44364849E-06   1.00000264E+00   9.99995200E-01  -5.90849994E-06   5.85472209E-07   6.22940847E-07  -4.49201721E-07  -2.67206510E-08
    1       1.80000   1.99798859E-04   5.76479832E-06   1.00000204E+00   9.99996272E-01  -5.74252403E-06   4.80995703E-07   6.89590805E-07  -4.87028268E-07  -1.58325117E-08
    1       1.95000   1.99895077E-04   4.39856163E-06   1.00000155E+00   9.99997151E-01  -5.56821849E-06   3.88417402E-07   7.49051548E-07  -5.20145826E-07  -8.94215363E-09
    1       2.10000   1.99947746E-04   3.30580602E-06   1.00000116E+00   9.99997856E-01  -5.38664257E-06   3.08293948E-07   8.00744758E-07  -5.48576070E-07  -4.81108266E-09
    1       2.25000   1.99975182E-04   2.44681477E-06   1.00000086E+00   9.99998412E-01  -5.19886127E-06   2.40505641E-07   8.44604404E-07  -5.72504731E-07  -2.46399373E-09
    1       2.40000   1.99988771E-04   1.78321327E-06   1.00000063E+00   9.99998842E-01  -5.00589795E-06   1.84401064E-07   8.80966949E-07  -5.92246763E-07  -1.20029107E-09
    1       2.55000   1.99995167E-04   1.27940879E-06   1.00000045E+00   9.99999169E-01  -4.80869879E-06   1.38951176E-07   9.10452986E-07  -6.08210614E-07  -5.55650113E-10
    1       2.70000   1.99998023E-04   9.03541383E-07   1.00000032E+00   9.99999413E-01  -4.60810932E-06   1.02897123E-07   9.33855934E-07  -6.20861720E-07  -2.44209214E-10
    1       2.85000   1.99999233E-04   6.27987845E-07   1.00000022E+00   9.99999592E-01  -4.40486196E-06   7.48801628E-08   9.52046981E-07  -6.30687632E-07  -1.01789480E-10
    1       3.00000   1.99999718E-04   4.29490162E-07   1.00000015E+00   9.99999721E-01  -4.19957309E-06   5.35466099E-08   9.65900453E-07  -6.38167714E-07  -4.01892945E-11
    1       3.15000   1.99999902E-04   2.88995049E-07   1.00000010E+00   9.99999812E-01  -3.99274757E-06   3.76250152E-08   9.76240179E-07  -6.43749582E-07  -1.50112815E-11
    1       3.30000   1.99999968E-04   1.91293773E-07   1.00000007E+00   9.99999876E-01  -3.78478834E-06   2.59763105E-08   9.83805231E-07  -6.47833235E-07  -5.29662273E-12
    1       3.45000   1.99999990E-04   1.24544262E-07   1.00000004E+00   9.99999919E-01  -3.57600912E-06   1.76201502E-08   9.89232056E-07  -6.50762570E-07  -1.76263228E-12
    1       3.60000   1.99999997E-04   7.97441530E-08   1.00000003E+00   9.99999948E-01  -3.36664841E-06   1.17421348E-08   9.93049490E-07  -6.52823151E-07  -5.52253294E-13
    1       3.75000   1.99999999E-04   5.02071727E-08   1.00000002E+00   9.99999967E-01  -3.15688334E-06   7.68709844E-09   9.95683008E-07  -6.54244670E-07  -1.62583370E-13
    1       3.90000   2.00000000E-04   3.10786819E-08   1.00000001E+00   9.99999980E-01  -2.94684254E-06   4.94341401E-09   9.97464878E-07  -6.55206484E-07  -4.48771131E-14
    1       4.05000   2.00000000E-04   1.89114148E-08   1.00000001E+00   9.99999988E-01  -2.73661731E-06   3.12255804E-09   9.98647422E-07  -6.55844796E-07  -1.15856933E-14
    1       4.20000   2.00000000E-04   1.13103962E-08   1.00000000E+00   9.99999993E-01  -2.52627112E-06   1.93723117E-09   9.99417226E-07  -6.56260319E-07  -2.78980651E-15
    1       4.35000   2.00000000E-04   6.64719466E-09   1.00000000E+00   9.99999996E-01  -2.31584709E-06   1.18033887E-09   9.99908785E-07  -6.56525652E-07  -6.24646541E-16
    1       4.50000   2.00000000E-04   3.83790871E-09   1.00000000E+00   9.99999998E-01  -2.10537395E-06   7.06239068E-10   1.00021669E-06  -6.56691851E-07  -1.29590850E-16
    1       4.65000   2.00000000E-04   2.17613744E-09   1.00000000E+00   9.99999999E-01  -1.89487042E-06   4.14935350E-10   1.00040587E-06  -6.56793969E-07  -2.48112083E-17
    1       4.80000   2.00000000E-04   1.21103663E-09   1.00000000E+00   9.99999999E-01  -1.68434842E-06   2.39361960E-10   1.00051990E-06  -6.56855517E-07  -4.36359913E-18
    1       4.95000   2.00000000E-04   6.60785114E-10   1.00000000E+00   1.00000000E+00  -1.47381543E-06   1.35561555E-10   1.00058731E-06  -6.56891905E-07  -7.01180923E-19
    1       5.10000   2.00000000E-04   3.52823742E-10   1.00000000E+00   1.00000000E+00  -1.26327603E-06   7.53674328E-11   1.00062640E-06  -6.56913007E-07  -1.02296933E-19
    1       5.25000   2.00000000E-04   1.83649086E-10   1.00000000E+00   1.00000000E+00  -1.05273295E-06   4.11295573E-11   1.00064864E-06  -6.56925009E-07  -1.34488276E-20
    1       5.40000   2.00000000E-04   9.24408035E-11   1.00000000E+00   1.00000000E+00  -8.42187803E-07   2.20294213E-11   1.00066104E-06  -6.56931705E-07  -1.57893694E-21
    1       5.55000   2.00000000E-04   4.41852588E-11   1.00000000E+00   1.00000000E+00  -6.31641518E-07   1.15793637E-11   1.00066783E-06  -6.56935368E-07  -1.63709697E-22
    1       5.70000   2.00000000E-04   1.91341854E-11   1.00000000E+00   1.00000000E+00  -4.21094619E-07   5.97242647E-12   1.00067147E-06  -6.56937333E-07  -1.47824120E-23
    1       5.85000   2.00000000E-04   6.37503041E-12   1.00000000E+00   1.00000000E+00  -2.10547394E-07   3.02239686E-12   1.00067339E-06  -6.56938368E-07  -1.14165099E-24
    1       6.00000   2.00000000E-04   0.00000000E+00   1.00000000E+00   1.00000000E+00   0.00000000E+00   1.58024744E-12   1.00067432E-06  -6.56938873E-07   2.37093354E-24
    2       0.00000   1.62000000E-04   9.48174511E-05   1.00004096E+00   9.99946139E-01  -1.34485220E-05   3.14946808E-06   0.00000000E+00   0.00000000E+00  -7.87367019E-07
    2       0.15000   1.68413698E-04   8.49322191E-05   1.00003604E+00   9.99951108E-01  -1.33180956E-05   3.09648783E-06   2.67803051E-08  -2.62001445E-08  -7.53461262E-07
    2       0.30000   1.74545130E-04   7.52146732E-05   1.00003126E+00   9.99956047E-01  -1.31828062E-05   3.01835395E-06   6.66881705E-08  -6.44261831E-08  -7.04792712E-07
    2       0.45000   1.80148496E-04   6.58240601E-05   1.00002674E+00   9.99960920E-01  -1.30380820E-05   2.89247542E-06   1.32241951E-07  -1.24750948E-07  -6.30517133E-07
    2       0.60000   1.85043240E-04   5.69034029E-05   1.00002258E+00   9.99965676E-01  -1.28798971E-05   2.72499197E-06   2.21756175E-07  -2.02720177E-07  -5.39410300E-07
    2       0.75000   1.89129678E-04   4.85730736E-05   1.00001883E+00   9.99970258E-01  -1.27049628E-05   2.52378911E-06   3.32523035E-07  -2.93156169E-07  -4.41225504E-07
    2       0.90000   1.92389645E-04   4.09261700E-05   1.00001553E+00   9.99974599E-01  -1.25108414E-05   2.29788530E-06   4.60729738E-07  -3.90853253E-07  -3.45011132E-07
    2       1.05000   1.94874113E-04   3.40259679E-05   1.00001266E+00   9.99978635E-01  -1.22959816E-05   2.05676732E-06   6.01585651E-07  -4.91115305E-07  -2.57826893E-07
    2       1.20000   1.96682463E-04   2.79055053E-05   1.00001022E+00   9.99982310E-01  -1.20596877E-05   1.80974127E-06   7.49662609E-07  -5.90064374E-07  -1.84084032E-07
    2       1.35000   1.97939112E-04   2.25691432E-05   1.00000815E+00   9.99985585E-01  -1.18020373E-05   1.56535993E-06   8.99375978E-07  -6.84732327E-07  -1.25529236E-07
    2       1.50000   1.98772524E-04   1.79957749E-05   1.00000644E+00   9.99988441E-01  -1.15237655E-05   1.33097257E-06   1.04549378E-06  -7.73001887E-07  -8.17220943E-08
    2       1.65000   1.99299785E-04   1.41432365E-05   1.00000502E+00   9.99990879E-01  -1.12261321E-05   1.11242520E-06   1.18356566E-06  -8.53477377E-07  -5.07692370E-08
    2       1.80000   1.99617832E-04   1.09534128E-05   1.00000387E+00   9.99992917E-01  -1.09107807E-05   9.13919379E-07   1.31020143E-06  -9.25347437E-07  -3.00817723E-08
    2       1.95000   1.99800647E-04   8.35754221E-06   1.00000294E+00   9.99994586E-01  -1.05796028E-05   7.38019272E-07   1.42317829E-06  -9.88270703E-07  -1.69900919E-08
    2       2.10000   1.99900717E-04   6.28127739E-06   1.00000221E+00   9.99995926E-01  -1.02346110E-05   5.85782670E-07   1.52139727E-06  -1.04228835E-06  -9.14105705E-09
    2       2.25000   1.99952845E-04   4.64916053E-06   1.00000163E+00   9.99996983E-01  -9.87782869E-06   4.56982352E-07   1.60473275E-06  -1.08775321E-06  -4.68158809E-09
    2       2.40000   1.99978666E-04   3.38828314E-06   1.00000119E+00   9.99997800E-01  -9.51120022E-06   3.50380845E-07   1.67382384E-06  -1.12526366E-06  -2.28055302E-09
    2       2.55000   1.99990817E-04   2.43102149E-06   1.00000085E+00   9.99998421E-01  -9.13652339E-06   2.64023171E-07   1.72984954E-06  -1.15559566E-06  -1.05573522E-09
    2       2.70000   1.99996244E-04   1.71684331E-06   1.00000060E+00   9.99998885E-01  -8.75540467E-06   1.95517679E-07   1.77431724E-06  -1.17963348E-06  -4.63997506E-10
    2       2.85000   1.99998542E-04   1.19326546E-06   1.00000042E+00   9.99999225E-01  -8.36923570E-06   1.42282882E-07   1.80888211E-06  -1.19830342E-06  -1.93400011E-10
    2       3.00000   1.99999464E-04   8.16098046E-07   1.00000029E+00   9.99999470E-01  -7.97918764E-06   1.01746856E-07   1.83520535E-06  -1.21251623E-06  -7.63596596E-11
    2       3.15000   1.99999813E-04   5.49139720E-07   1.00000019E+00   9.99999643E-01  -7.58621975E-06   7.14938875E-08   1.85485221E-06  -1.22312235E-06  -2.85214348E-11
    2       3.30000   1.99999939E-04   3.63493522E-07   1.00000013E+00   9.99999764E-01  -7.19109763E-06   4.93597512E-08   1.86922692E-06  -1.23088178E-06  -1.00635832E-11
    2       3.45000   1.99999981E-04   2.36658982E-07   1.00000008E+00   9.99999846E-01  -6.79441742E-06   3.34817707E-08   1.87953878E-06  -1.23644792E-06  -3.34900132E-12
    2       3.60000   1.99999994E-04   1.51531032E-07   1.00000005E+00   9.99999902E-01  -6.39663227E-06   2.23125514E-08   1.88679259E-06  -1.24036333E-06  -1.04928126E-12
    2       3.75000   1.99999998E-04   9.54051886E-08   1.00000003E+00   9.99999938E-01  -5.99807878E-06   1.46072349E-08   1.89179678E-06  -1.24306446E-06  -3.08908403E-13
    2       3.90000   2.00000000E-04   5.90571314E-08   1.00000002E+00   9.99999962E-01  -5.59900132E-06   9.39368496E-09   1.89518271E-06  -1.24489209E-06  -8.52665149E-14
    2       4.05000   2.00000000E-04   3.59366287E-08   1.00000001E+00   9.99999977E-01  -5.19957343E-06   5.93366464E-09   1.89742981E-06  -1.24610501E-06  -2.20128172E-14
    2       4.20000   2.00000000E-04   2.14928849E-08   1.00000001E+00   9.99999986E-01  -4.79991566E-06   3.68126795E-09   1.89889262E-06  -1.24689459E-06  -5.30063237E-15
    2       4.35000   2.00000000E-04   1.26316154E-08   1.00000000E+00   9.99999992E-01  -4.40010999E-06   2.24298424E-09   1.89982671E-06  -1.24739879E-06  -1.18682843E-15
    2       4.50000   2.00000000E-04   7.29321069E-09   1.00000000E+00   9.99999995E-01  -4.00021100E-06   1.34206890E-09   1.90041181E-06  -1.24771461E-06  -2.46222614E-16
    2       4.65000   2.00000000E-04   4.13536720E-09   1.00000000E+00   9.99999997E-01  -3.60025424E-06   7.88509805E-10   1.90077132E-06  -1.24790866E-06  -4.71412958E-17
    2       4.80000   2.00000000E-04   2.30138182E-09   1.00000000E+00   9.99999999E-01  -3.20026241E-06   4.54868022E-10   1.90098800E-06  -1.24802562E-06  -8.29083836E-18
    2       4.95000   2.00000000E-04   1.25572716E-09   1.00000000E+00   9.99999999E-01  -2.80024969E-06   2.57614585E-10   1.90111611E-06  -1.24809477E-06  -1.33224375E-18
    2       5.10000   2.00000000E-04   6.70496393E-10   1.00000000E+00   1.00000000E+00  -2.40022477E-06   1.43225805E-10   1.90119040E-06  -1.24813487E-06  -1.94364174E-19
    2       5.25000   2.00000000E-04   3.49004448E-10   1.00000000E+00   1.00000000E+00  -2.00019286E-06   7.81619205E-11   1.90123265E-06  -1.24815767E-06  -2.55527725E-20
    2       5.40000   2.00000000E-04   1.75674749E-10   1.00000000E+00   1.00000000E+00  -1.60015703E-06   4.18646896E-11   1.90125622E-06  -1.24817040E-06  -2.99998019E-21
    2       5.55000   2.00000000E-04   8.39704155E-11   1.00000000E+00   1.00000000E+00  -1.20011904E-06   2.20055881E-11   1.90126912E-06  -1.24817736E-06  -3.11048424E-22
    2       5.70000   2.00000000E-04   3.63631830E-11   1.00000000E+00   1.00000000E+00  -8.00079880E-07   1.13501697E-11   1.90127604E-06  -1.24818110E-06  -2.80865828E-23
    2       5.85000   2.00000000E-04   1.21153746E-11   1.00000000E+00   1.00000000E+00  -4.00040101E-07   5.74388552E-12   1.90127968E-06  -1.24818306E-06  -2.16913688E-24
    2       6.00000   2.00000000E-04   0.00000000E+00   1.00000000E+00   1.00000000E+00   0.00000000E+00   3.00317346E-12   1.90128146E-06  -1.24818402E-06   4.50477372E-24
    3       0.00000   1.45800000E-04   1.35238235E-04   1.00005842E+00   9.99923178E-01  -1.91817773E-05   4.49213604E-06   0.00000000E+00   0.00000000E+00  -1.12303401E-06
    3       0.15000   1.54947958E-04   1.21139078E-04   1.00005140E+00   9.99930266E-01  -1.89957515E-05   4.41657137E-06   3.81955484E-08  -3.73696907E-08  -1.07467369E-06
    3       0.30000   1.63693317E-04   1.07279066E-04   1.00004459E+00   9.99937310E-01  -1.88027893E-05   4.30513004E-06   9.51145974E-08  -9.18920379E-08  -1.00525697E-06
    3       0.45000   1.71685487E-04   9.38853371E-05   1.00003814E+00   9.99944259E-01  -1.85963701E-05   4.12559089E-06   1.88611792E-07  -1.77934031E-07  -8.99316542E-07
    3       0.60000   1.78666937E-04   8.11618885E-05   1.00003221E+00   9.99951044E-01  -1.83707517E-05   3.88671083E-06   3.16283477E-07  -2.89142407E-07  -7.69369427E-07
    3       0.75000   1.84495488E-04   6.92804070E-05   1.00002686E+00   9.99957579E-01  -1.81212435E-05   3.59973676E-06   4.74267845E-07  -4.18132072E-07  -6.29326902E-07
    3       0.90000   1.89145230E-04   5.83736762E-05   1.00002214E+00   9.99963770E-01  -1.78443685E-05   3.27753152E-06   6.57127030E-07  -5.57478082E-07  -4.92094825E-07
    3       1.05000   1.92688867E-04   4.85319451E-05   1.00001806E+00   9.99969526E-01  -1.75379143E-05   2.93362582E-06   8.58028434E-07  -7.00482324E-07  -3.67742569E-07
    3       1.20000   1.95268144E-04   3.98023350E-05   1.00001457E+00   9.99974768E-01  -1.72008885E-05   2.58129274E-06   1.06923007E-06  -8.41613710E-07  -2.62561961E-07
    3       1.35000   1.97060523E-04   3.21910666E-05   1.00001163E+00   9.99979439E-01  -1.68334015E-05   2.23273091E-06   1.28276670E-06  -9.76638879E-07  -1.79044331E-07
    3       1.50000   1.98249232E-04   2.56680374E-05   1.00000918E+00   9.99983513E-01  -1.64365020E-05   1.89842246E-06   1.49117595E-06  -1.10253806E-06  -1.16561513E-07
    3       1.65000   1.99001273E-04   2.01731122E-05   1.00000716E+00   9.99986991E-01  -1.60119865E-05   1.58670557E-06   1.68811021E-06  -1.21732069E-06  -7.24129643E-08
    3       1.80000   1.99454908E-04   1.56234057E-05   1.00000552E+00   9.99989897E-01  -1.55621996E-05   1.30357300E-06   1.86873390E-06  -1.31982961E-06  -4.29061068E-08
    3       1.95000   1.99715659E-04   1.19208476E-05   1.00000420E+00   9.99992277E-01  -1.50898388E-05   1.05268218E-06   2.02987644E-06  -1.40957794E-06  -2.42332363E-08
    3       2.10000   1.99858391E-04   8.95940084E-06   1.00000315E+00   9.99994189E-01  -1.45977746E-05   8.35542096E-07   2.16997014E-06  -1.48662439E-06  -1.30380340E-08
    3       2.25000   1.99932743E-04   6.63144381E-06   1.00000233E+00   9.99995696E-01  -1.40888931E-05   6.51828915E-07   2.28883560E-06  -1.55147217E-06  -6.67742302E-09
    3       2.40000   1.99969571E-04   4.83299015E-06   1.00000170E+00   9.99996862E-01  -1.35659675E-05   4.99777895E-07   2.38738422E-06  -1.60497465E-06  -3.25278879E-09
    3       2.55000   1.99986901E-04   3.46759019E-06   1.00000122E+00   9.99997748E-01  -1.30315620E-05   3.76600877E-07   2.46729742E-06  -1.64823854E-06  -1.50581181E-09
    3       2.70000   1.99994642E-04   2.44890795E-06   1.00000086E+00   9.99998410E-01  -1.24879680E-05   2.78886828E-07   2.53072508E-06  -1.68252499E-06  -6.61806969E-10
    3       2.85000   1.99997921E-04   1.70208706E-06   1.00000060E+00   9.99998895E-01  -1.19371704E-05   2.02953894E-07   2.58002794E-06  -1.70915512E-06  -2.75849490E-10
    3       3.00000   1.99999235E-04   1.16409920E-06   1.00000041E+00   9.99999244E-01  -1.13808397E-05   1.45133799E-07   2.61757529E-06  -1.72942792E-06  -1.08912988E-10
    3       3.15000   1.99999734E-04   7.83309721E-07   1.00000027E+00   9.99999491E-01  -1.08203442E-05   1.01981024E-07   2.64559968E-06  -1.74455634E-06  -4.06805728E-11
    3       3.30000   1.99999913E-04   5.18501934E-07   1.00000018E+00   9.99999663E-01  -1.02567758E-05   7.04087048E-08   2.66610401E-06  -1.75562437E-06  -1.43538476E-11
    3       3.45000   1.99999973E-04   3.37582388E-07   1.00000012E+00   9.99999781E-01  -9.69098496E-06   4.77600526E-08   2.68081311E-06  -1.76356394E-06  -4.77673347E-12
    3       3.60000   1.99999992E-04   2.16153110E-07   1.00000008E+00   9.99999860E-01  -9.12361800E-06   3.18279477E-08   2.69116020E-06  -1.76914897E-06  -1.49660643E-12
    3       3.75000   1.99999998E-04   1.36092768E-07   1.00000005E+00   9.99999912E-01  -8.55515502E-06   2.08367737E-08   2.69829842E-06  -1.77300193E-06  -4.40600932E-13
    3       3.90000   1.99999999E-04   8.42439218E-08   1.00000003E+00   9.99999945E-01  -7.98594463E-06   1.33998997E-08   2.70312831E-06  -1.77560894E-06  -1.21616977E-13
    3       4.05000   2.00000000E-04   5.12633238E-08   1.00000002E+00   9.99999967E-01  -7.41623436E-06   8.46431223E-09   2.70633372E-06  -1.77733911E-06  -3.13972288E-14
